% Model,FULLCELL_NFMZC_charge_1C_positive_kinetics_low.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:48"
% Dimension,3
% Nodes,26739
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=3552.4
2.0397894465236756E-6,9.0E-6,2.543287736013901E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
2.792709481544666E-6,7.851591627117366E-6,8.59403734320536E-7,NaN
2.792709481544666E-6,7.851591627117366E-6,8.59403734320536E-7,NaN
2.7863925457794995E-6,7.3943925457795E-6,6.013610804398362E-7,NaN
2.792709481544666E-6,7.851591627117366E-6,8.59403734320536E-7,NaN
2.7780549446593217E-6,8.419410441045038E-6,2.736056615884223E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
2.2925867986326557E-6,9.0E-6,3.762819519577142E-6,NaN
2.7780549446593217E-6,8.419410441045038E-6,2.736056615884223E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
2.0397894465236756E-6,9.0E-6,2.543287736013901E-6,NaN
1.2095179058571699E-6,9.0E-6,3.121372460240301E-6,NaN
2.2925867986326557E-6,9.0E-6,3.762819519577142E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
1.4701358607973246E-6,8.119059745815474E-6,3.1878362346452703E-6,NaN
2.2925867986326557E-6,9.0E-6,3.762819519577142E-6,NaN
1.2095179058571699E-6,9.0E-6,3.121372460240301E-6,NaN
1.4701358607973246E-6,8.119059745815474E-6,3.1878362346452703E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
1.2095179058571699E-6,9.0E-6,3.121372460240301E-6,NaN
2.0397894465236756E-6,9.0E-6,2.543287736013901E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
1.2095179058571699E-6,9.0E-6,3.121372460240301E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
1.4701358607973246E-6,8.119059745815474E-6,3.1878362346452703E-6,NaN
9.007398299739519E-7,7.907535075340115E-6,2.7829509599942616E-6,NaN
1.2095179058571699E-6,9.0E-6,3.121372460240301E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
2.2925867986326557E-6,9.0E-6,3.762819519577142E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
2.1960000000000002E-6,8.413331435981295E-6,3.002258227345552E-6,NaN
1.4701358607973246E-6,8.119059745815474E-6,3.1878362346452703E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
2.2925867986326557E-6,9.0E-6,3.762819519577142E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
2.2925867986326557E-6,9.0E-6,3.762819519577142E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
1.4701358607973246E-6,8.119059745815474E-6,3.1878362346452703E-6,NaN
1.345009059003217E-6,8.118281085038907E-6,4.36340468117601E-6,NaN
2.2925867986326557E-6,9.0E-6,3.762819519577142E-6,NaN
1.5175650150964331E-6,7.482434984903568E-6,3.7189747018640197E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
1.4701358607973246E-6,8.119059745815474E-6,3.1878362346452703E-6,NaN
1.345009059003217E-6,8.118281085038907E-6,4.36340468117601E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
2.1960000000000002E-6,7.763451956839234E-6,3.718974701863879E-6,NaN
2.6395631627218958E-6,7.5263853446754425E-6,4.741109483380941E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
1.2095179058571699E-6,9.0E-6,3.121372460240301E-6,NaN
2.0397894465236756E-6,9.0E-6,2.543287736013901E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
2.1960000000000002E-6,8.604000000000003E-6,2.1960000000000002E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
2.0397894465236756E-6,9.0E-6,2.543287736013901E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
2.1960000000000002E-6,8.604000000000003E-6,2.1960000000000002E-6,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
2.019458532664683E-6,9.0E-6,1.1745512267530674E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
2.1960000000000002E-6,8.604000000000003E-6,2.1960000000000002E-6,NaN
9.007398299739519E-7,7.907535075340115E-6,2.7829509599942616E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
0,9.0E-6,2.5264609988318537E-6,NaN
1.2095179058571699E-6,9.0E-6,3.121372460240301E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
1.2095179058571699E-6,9.0E-6,3.121372460240301E-6,NaN
0,9.0E-6,2.5264609988318537E-6,NaN
2.7863925457794995E-6,7.3943925457795E-6,6.013610804398362E-7,NaN
2.792709481544666E-6,7.851591627117366E-6,8.59403734320536E-7,NaN
2.069669184271339E-6,8.019689811958049E-6,0,NaN
2.1960000000000002E-6,7.667356423562649E-6,6.165647572967368E-7,NaN
2.792709481544666E-6,7.851591627117366E-6,8.59403734320536E-7,NaN
2.069669184271339E-6,8.019689811958049E-6,0,NaN
2.1960000000000002E-6,8.383435242703258E-6,1.332643576437341E-6,NaN
2.792709481544666E-6,7.851591627117366E-6,8.59403734320536E-7,NaN
2.069669184271339E-6,8.019689811958049E-6,0,NaN
2.1960000000000002E-6,8.383435242703258E-6,1.332643576437341E-6,NaN
2.6303685541378003E-6,9.0E-6,0,NaN
2.1960000000000002E-6,7.667356423562649E-6,6.165647572967368E-7,NaN
2.7863925457794995E-6,7.3943925457795E-6,6.013610804398362E-7,NaN
2.069669184271339E-6,8.019689811958049E-6,0,NaN
2.792709481544666E-6,7.851591627117366E-6,8.59403734320536E-7,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
8.800363873979849E-7,9.0E-6,9.55283682883808E-7,NaN
0,9.0E-6,1.2918676168711214E-6,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
8.800363873979849E-7,9.0E-6,9.55283682883808E-7,NaN
9.789168180534618E-7,9.0E-6,1.9376975910666085E-6,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
2.1960000000000002E-6,7.667356423562649E-6,6.165647572967368E-7,NaN
1.6749123860393452E-6,8.125617537444482E-6,1.0906517366476865E-6,NaN
2.1960000000000002E-6,8.383435242703258E-6,1.332643576437341E-6,NaN
2.069669184271339E-6,8.019689811958049E-6,0,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
1.6749123860393452E-6,8.125617537444482E-6,1.0906517366476865E-6,NaN
8.800363873979849E-7,9.0E-6,9.55283682883808E-7,NaN
2.019458532664683E-6,9.0E-6,1.1745512267530674E-6,NaN
2.1960000000000002E-6,8.383435242703258E-6,1.332643576437341E-6,NaN
1.6749123860393452E-6,8.125617537444482E-6,1.0906517366476865E-6,NaN
2.019458532664683E-6,9.0E-6,1.1745512267530674E-6,NaN
2.069669184271339E-6,8.019689811958049E-6,0,NaN
2.1960000000000002E-6,8.383435242703258E-6,1.332643576437341E-6,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
2.019458532664683E-6,9.0E-6,1.1745512267530674E-6,NaN
1.6749123860393452E-6,8.125617537444482E-6,1.0906517366476865E-6,NaN
1.6749123860393452E-6,8.125617537444482E-6,1.0906517366476865E-6,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
8.800363873979849E-7,9.0E-6,9.55283682883808E-7,NaN
1.1097590292619956E-6,7.93951806018975E-6,1.3181165860587908E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
1.1097590292619956E-6,7.93951806018975E-6,1.3181165860587908E-6,NaN
8.800363873979849E-7,9.0E-6,9.55283682883808E-7,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
1.1097590292619956E-6,7.93951806018975E-6,1.3181165860587908E-6,NaN
1.6927046674124017E-6,8.420128123821168E-6,1.5837715331758768E-6,NaN
5.54879514630996E-7,8.469759030094872E-6,1.3049921014649536E-6,NaN
1.3326435764373623E-6,8.38343524270327E-6,2.1960000000000002E-6,NaN
