% Model,FULLCELL_NFMZC_charge_1C.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 03:00"
% Dimension,3
% Nodes,52047
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=740.35
0,2.334731159060939E-6,3.103693560303583E-6,NaN
3.7137706930995656E-7,2.403E-6,3.4218032334056993E-6,NaN
6.507882237941671E-7,2.98926596898965E-6,3.130311675989668E-6,NaN
3.2539411189708424E-7,2.7007550813359668E-6,2.835602140368348E-6,NaN
3.02392618951156E-7,2.842337501812342E-6,3.6726964340797185E-6,NaN
3.7137706930995656E-7,2.403E-6,3.4218032334056993E-6,NaN
0,2.334731159060939E-6,3.103693560303583E-6,NaN
3.02392618951156E-7,2.842337501812342E-6,3.6726964340797185E-6,NaN
3.2539411189708424E-7,2.7007550813359668E-6,2.835602140368348E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
1.1984778435057772E-6,3.5631261354734434E-6,2.9210023038946617E-6,NaN
5.992389217528873E-7,3.5580809800914083E-6,2.6255150537489414E-6,NaN
6.507882237941671E-7,2.98926596898965E-6,3.130311675989668E-6,NaN
1.084113395285887E-6,2.913362330136738E-6,2.686145425927678E-6,NaN
1.214096848084137E-6,3.4563343642381763E-6,2.1221507378362592E-6,NaN
