% Model,FULLCELL_NFM_charge_1C_radius_low.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:34"
% Dimension,3
% Nodes,27383
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=953.33
8.133615805670406E-7,6.31728810540322E-6,2.839509205804594E-6,NaN
1.289930262831968E-6,6.360069737168033E-6,3.1611284965844165E-6,NaN
1.2497102750148614E-6,6.901300461117712E-6,2.709597998954072E-6,NaN
6.248551375074296E-7,6.763805955051531E-6,3.2398958209841076E-6,NaN
8.133615805670406E-7,6.31728810540322E-6,2.839509205804594E-6,NaN
7.657699881310153E-7,6.721689171806673E-6,2.3652849857764756E-6,NaN
6.248551375074296E-7,6.763805955051531E-6,3.2398958209841076E-6,NaN
1.2497102750148614E-6,6.901300461117712E-6,2.709597998954072E-6,NaN
1.289930262831968E-6,6.360069737168033E-6,3.1611284965844165E-6,NaN
1.0510658366866538E-6,5.7833999999999995E-6,3.1611284965842987E-6,NaN
1.8666000000000003E-6,5.7833999999999995E-6,3.396600000000001E-6,NaN
1.4426867226356678E-6,6.162811125099674E-6,3.8587347673619164E-6,NaN
8.133615805670406E-7,6.31728810540322E-6,2.839509205804594E-6,NaN
1.289930262831968E-6,6.360069737168033E-6,3.1611284965844165E-6,NaN
6.248551375074296E-7,6.763805955051531E-6,3.2398958209841076E-6,NaN
7.713598395420689E-7,6.114343746197206E-6,3.578692150053415E-6,NaN
1.0510658366866538E-6,5.7833999999999995E-6,3.1611284965842987E-6,NaN
1.289930262831968E-6,6.360069737168033E-6,3.1611284965844165E-6,NaN
8.133615805670406E-7,6.31728810540322E-6,2.839509205804594E-6,NaN
7.713598395420689E-7,6.114343746197206E-6,3.578692150053415E-6,NaN
7.713598395420689E-7,6.114343746197206E-6,3.578692150053415E-6,NaN
1.289930262831968E-6,6.360069737168033E-6,3.1611284965844165E-6,NaN
1.4426867226356678E-6,6.162811125099674E-6,3.8587347673619164E-6,NaN
1.0510658366866538E-6,5.7833999999999995E-6,3.1611284965842987E-6,NaN
2.351194060951822E-6,5.298805939048178E-6,4.98668279415801E-7,NaN
1.4426867226356678E-6,6.162811125099674E-6,3.8587347673619164E-6,NaN
1.0510658366866538E-6,5.7833999999999995E-6,3.1611284965842987E-6,NaN
